BusinessUnit,LineNumber,EntryTime,EntryDate,BatchQty,BuyerName,ProductType,StyleSubCat,PoNumber,GarmentsNumber,OperatorId,MachineId,UserID,DefectName,DefectCount,Color,DefectPos,SMV,Size,TabId,StyleCat,DefectID,ModuleName
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,15:55:10,17/02/2021,51,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,8,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:16,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-1,15:57:17,17/02/2021,35,M&S,NULL,KC.MS-T61-5023S-SHRT-PINK-SU21,2011833305,3.57252E+23,0,0,35725,na,0,PINK,na,0,0,B5B257C050E841628A344D8024F2E2C9,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:23,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:24,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-5,16:00:25,17/02/2021,45,M&S,NULL,KC-5024L-HILEG,2011834656,4.55272E+23,0,0,45527,na,0,SU21 T61 KPKS Core Mono Zebra,na,0,10,F8B5D413617D4C17A0F7CA24692DF2B8,na,NULL,NULL
Unit-3,Line-3,16:00:31,17/02/2021,46,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,18,EA62047E87BF48F69A6234590D35E43F,na,NULL,NULL
Unit-3,Line-3,16:00:31,17/02/2021,46,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,18,EA62047E87BF48F69A6234590D35E43F,na,NULL,NULL
Unit-3,Line-3,16:00:31,17/02/2021,46,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,18,EA62047E87BF48F69A6234590D35E43F,na,NULL,NULL
